id	filename	md5	size	state
7f05afd7-1908-470d-beaa-45e51daa2808	9e7cb048-8476-4a25-b61c-9f7f8d490571.rna_seq.augmented_star_gene_counts.tsv	95d87ec404927240eebf46ae6f323490	4222031	released
9f4a87cf-4651-4ce8-ab4e-316ed6d96379	152fb4a9-b54c-4578-b349-f845b2dcafb1.rna_seq.augmented_star_gene_counts.tsv	b709d305ddd362fc82ea42fe008c8cd2	4213514	released
e46ec4b2-8b21-41e9-84e6-049b7200ca6c	aebe5846-05d4-4037-8148-858043c2c4dc.rna_seq.augmented_star_gene_counts.tsv	8112d078d2dd3d20c6d5089c090b8c34	4236038	released
c5387f8c-51d6-4647-b268-4c8c74311194	4113422e-e45d-42c2-8c19-4b6b9eaa7ad1.rna_seq.augmented_star_gene_counts.tsv	23061aa53cfa67b0ed3ee72e349a69cb	4236971	released
a9c747d1-1d2e-46f9-be7f-03208ea9f720	e52546e6-d491-490e-b3c7-d23978901128.rna_seq.augmented_star_gene_counts.tsv	fdd22631eeac23d038f90a909037185d	4234961	released
b069556c-1463-4d65-8872-99bdad31fef3	8eec6d8c-c12d-4944-9b57-92f4dc51c6e8.rna_seq.augmented_star_gene_counts.tsv	d1aba647caa0e96ce97af97537af32de	4235950	released
048674a8-a6bc-4681-95bd-a5a8191c971a	270338c5-9bfa-41b3-9ffa-e48f48248d28.rna_seq.augmented_star_gene_counts.tsv	a7c2e143a4c5f798123c85fc8482b566	4223548	released
7baba012-b5c0-4438-85c2-25911ba10f31	48f19696-2e50-450c-93f3-9d1e1bf43591.rna_seq.augmented_star_gene_counts.tsv	19d97157a276d03da13c2b0798f04a30	4230214	released
ce07e1a6-18fc-4c18-8f6b-3c70879b10d4	12257b3a-20f1-4ab4-a811-77ab63870e1e.rna_seq.augmented_star_gene_counts.tsv	a0d9d928340eaa00ca120f6454035e84	4234488	released
b17e098a-e8a6-4aea-a9d5-8f6c4744cfc6	ca2861f5-ac05-4a08-ba47-3a6e439502a1.rna_seq.augmented_star_gene_counts.tsv	8a16fab2673cc15056120f35640ddd7a	4235285	released
15c2c11b-42b9-43f0-a954-b1133a34fcad	83e461c5-1e19-4ff9-a9be-00a8e322cf98.rna_seq.augmented_star_gene_counts.tsv	8f7080fae67524040a904387f096d47b	4237954	released
9faf5d67-3e98-425a-87d8-9f33e7ea7181	f85c648e-595b-4a03-ab86-c0ca7ce38fb8.rna_seq.augmented_star_gene_counts.tsv	0481d24eeed56671b4c243e3ba1d722a	4239322	released
51dabe2f-bc16-4157-8e09-507bd1050085	7c38cbf6-22f4-45c5-bbb4-bd5dcbc60fc1.rna_seq.augmented_star_gene_counts.tsv	82867454abeccae19a40feac83c52684	4239484	released
b79b0145-e672-450d-a973-28c698f3fa03	5c5e9659-5010-4acf-b5a5-bb184bc495bc.rna_seq.augmented_star_gene_counts.tsv	28b4e1961c45b221673d86ed68e0bc5b	4244264	released
fdfac8d6-035f-451b-b96d-2cc010c7e015	a952da7b-ee2f-4d8a-a27f-716401dd72ba.rna_seq.augmented_star_gene_counts.tsv	8b79b9830940e40a4933e0a2bb8152ed	4244292	released
4a5e443f-a039-4046-804f-6fbff3af03e7	5058499e-360f-42cd-ae37-1512b5b0f200.rna_seq.augmented_star_gene_counts.tsv	5ce351769a3cdbc13000b83a4e63e4dd	4238755	released
c9904df2-278e-4a70-b2e7-203d31aee6a4	d585ac34-4fd8-4f08-bc20-319486569596.rna_seq.augmented_star_gene_counts.tsv	97be8238f5ceaf734c9971e2dabace92	4234817	released
e482a7c1-5986-47f8-bd3e-813a227b9358	c4abafc6-d4f5-4bc2-b6a8-1c887cf63392.rna_seq.augmented_star_gene_counts.tsv	b1009eb057be90c5b6aea2ac280e0122	4229872	released
a1874e1c-908b-407c-bcbd-0c968c488a83	23f86630-7b63-424b-ae9a-1a1e84833051.rna_seq.augmented_star_gene_counts.tsv	3b8b4ccc31f66f3a69c0129eac068286	4233029	released
955d8650-e251-40a0-90f1-342881ab6570	69fc1ee8-9ba6-4ef8-a5f2-cbe5853bb5e7.rna_seq.augmented_star_gene_counts.tsv	38c0721e3f5ae10f2984c2abbda6f3de	4223642	released
dfc16625-247e-4744-8056-709acfa822e3	46e5fcfa-f201-4a69-a389-b260be795d38.rna_seq.augmented_star_gene_counts.tsv	252976bef75d3f85921c2e6f88c15355	4235550	released
de2e401e-5b58-4218-b5f9-0ea3e9588a32	f56820b8-f0ae-47c9-947d-410a6e1cf2c5.rna_seq.augmented_star_gene_counts.tsv	284657a1a0a1d96484d6f690826985da	4228379	released
594b0f6e-9661-46b6-bd57-3a38ccad74ec	cfb5e396-b2fc-41be-8993-ec160d5b90ee.rna_seq.augmented_star_gene_counts.tsv	fe346d7434fd4d6f95c77141c988ea0f	4217480	released
c20b88fa-32e8-46f5-83c6-0bb9efe1b3f0	cf73151c-d5a5-42e7-bd53-d79ec1306abd.rna_seq.augmented_star_gene_counts.tsv	f54a372bc90fe77e58355ae926cdfeb4	4236757	released
38fdc42e-a5c7-4086-91f4-40f9dbe07dc1	5b103163-e6d2-4887-903a-55fd788ab2d9.rna_seq.augmented_star_gene_counts.tsv	825f167baf8f07b14a3cb6c731efa32e	4235234	released
8b59c6a9-b3c7-4ba7-ada5-b70b697421df	3e0947dd-e95f-4806-8604-25e89e33e185.rna_seq.augmented_star_gene_counts.tsv	efcb47ed920404cc59730d8c0a7a05ec	4246630	released
4051c6ce-d244-4254-9af6-a5fce0897910	99db4685-0431-4417-b198-fb8db4972ca4.rna_seq.augmented_star_gene_counts.tsv	f52e5406651d074b8289e66e2dbea42a	4228344	released
bc30bab8-b9ed-47cc-8770-a46bb253bb9c	57c844d4-c8cf-42ec-9fd9-6d84be220fe6.rna_seq.augmented_star_gene_counts.tsv	629a962e4bc8726455ec1b3f0aae00b0	4225549	released
f5c5e4f8-c470-4220-b7e5-e86fd731e26c	f51401b0-8093-40d6-8c37-8457b6fc5ba1.rna_seq.augmented_star_gene_counts.tsv	4ef91defa7c93c284967240b155c7401	4247421	released
5f63feb9-405d-4fc9-8d4d-4a6aa642c4e1	9feb3d25-5a59-412b-bed5-d7f11f82ad70.rna_seq.augmented_star_gene_counts.tsv	65c5b657b66696efe29faf4fb6d6e1ad	4227178	released
f2cfd77e-0bf6-4315-b72b-ce09169d8183	525f2502-b433-45e0-aa7b-464af94b3924.rna_seq.augmented_star_gene_counts.tsv	7a6a77610b922d74de0d9c36fbd3591b	4238636	released
93c321f2-32b5-4e24-a840-0484b2b7d3b2	49516f62-6147-4d2e-9b83-778d6c376ede.rna_seq.augmented_star_gene_counts.tsv	0f8359ad0ba27149baf5d0c0660c85a1	4227980	released
4406cfe6-b655-4e52-b943-6e77ccb4c3b5	3397bad7-a39c-4de4-84dc-e95a5187a55e.rna_seq.augmented_star_gene_counts.tsv	083189d7b69982cd19633c59b829b9e9	4232547	released
41f852c7-01e8-46b3-8082-da2e00a4ef9d	673621c0-f5d4-4eea-a0ae-469214a70e82.rna_seq.augmented_star_gene_counts.tsv	24b4a006e54a552465c6e84865eefd9b	4234798	released
739b3fc4-0924-4d13-aecc-acc93cb9f486	bc037eb7-5afa-4730-b896-23bf21a31641.rna_seq.augmented_star_gene_counts.tsv	f551ba1938fa0b0fcb81b8e7a4f1b03b	4269814	released
